tag_id_new,species,mark
0720,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 
0721,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 
0726,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 
0727,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 010 010 010 000 010 000 000 000 
0730,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 
0730,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 001 011 000 000 000 000 000 000 
0731,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 
0732,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 
0736,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 
0737,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 
0740,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0743,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 
0744,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 
0746,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 
0748,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 
0750,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 
0752,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 010 001 100 101 000 000 000 000 000 
0752,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 010 000 000 000 000 000 000 
0762,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 100 000 000 000 000 000 000 
0766,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 
0777,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 110 000 000 000 000 000 000 000 000 000 
0788,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 
0795,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0795,truei,000 000 000 000 000 000 000 000 000 100 000 000 101 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0796,truei,000 000 000 000 000 000 000 000 000 100 100 101 111 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0800,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 010 000 010 101 000 000 000 
0801,truei,000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0802,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0803,truei,000 000 000 000 000 000 000 000 111 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0809,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 
0810,truei,000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0811,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 
0812,truei,000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0813,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 
0815,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0817,californicus,000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0818,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 
0823,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 110 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0824,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 110 110 000 000 000 000 000 000 000 000 000 000 000 000 000 
0825,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 100 100 100 000 000 000 000 000 000 000 000 000 
0825,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0826,californicus,000 000 000 000 000 000 000 000 101 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0827,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0828,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0829,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 
0830,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0832,truei,000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0834,truei,000 000 000 000 000 000 000 000 111 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0838,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 
0839,truei,000 000 000 000 000 000 000 000 101 000 101 000 111 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0840,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0841,californicus,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0842,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0843,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0844,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0846,californicus,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0847,truei,000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0848,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 
0849,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 110 000 000 000 000 000 000 000 
0850,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0851,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 001 000 000 000 000 000 000 000 000 000 000 000 000 
0856,truei,000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0862,truei,000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0866,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 
0869,californicus,000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0869,truei,000 000 000 000 000 000 000 100 101 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0870,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0872,truei,000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0874,truei,000 000 001 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0876,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0877,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0878,truei,000 000 000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0879,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 010 000 000 001 000 000 000 000 000 000 000 000 000 
0879,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 010 000 000 000 000 000 000 000 000 000 000 
0882,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 
0883,truei,000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0885,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0886,californicus,000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0886,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0890,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 100 100 000 000 000 000 000 000 000 000 000 000 
0896,californicus,000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0897,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 110 000 000 000 000 000 000 000 000 000 
0898,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0900,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0901,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 
0902,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 110 000 000 000 000 000 000 000 000 000 
0903,truei,000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0904,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 
0906,truei,000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0913,californicus,000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0915,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 
0916,truei,000 000 000 000 000 000 000 000 010 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0917,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 
0919,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0922,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 010 100 100 001 110 000 000 000 
0926,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0927,truei,000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0928,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0930,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 
0931,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 010 000 100 000 000 000 000 000 000 000 
0931,truei,000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0932,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 100 000 000 000 000 000 000 000 000 000 
0933,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0933,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0934,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 
0934,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 101 000 000 000 000 000 000 000 000 000 
0936,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 
0936,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 010 000 000 000 000 000 000 000 000 000 000 
0937,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0939,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0940,truei,000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0941,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 
0945,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 010 101 111 000 000 
0945,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 100 000 000 000 000 000 000 
0947,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0948,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0950,truei,000 000 011 000 000 000 011 100 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0952,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0953,truei,000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0954,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 110 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0955,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0956,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 100 011 000 000 000 000 000 000 000 000 000 000 000 000 
0957,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0958,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 010 000 000 000 000 000 000 000 000 000 000 000 000 
0958,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 001 000 000 000 000 000 000 000 000 000 000 000 000 000 
0959,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 100 100 100 100 100 000 000 000 000 000 000 000 000 000 
0960,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 
0960,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 
0963,californicus,000 000 000 000 000 000 000 000 010 000 000 111 100 010 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0963,truei,000 000 000 000 000 000 000 000 000 000 010 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0964,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0965,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 
0965,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 110 010 000 000 000 000 000 000 000 000 000 000 000 000 
0966,californicus,000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0967,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 100 000 001 000 100 000 000 000 000 000 000 000 000 000 
0967,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 100 100 000 000 000 000 000 000 000 000 000 000 000 
0969,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0970,californicus,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0973,truei,000 000 011 000 000 000 011 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0974,truei,000 000 010 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0975,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0976,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 
0977,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0978,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 100 000 000 000 000 000 000 000 000 000 000 000 
0979,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 
0979,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0980,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0981,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0981,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 
0982,fuscus,000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0983,fuscus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 110 000 000 000 000 000 000 000 000 000 000 000 000 
0985,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 
0986,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 
0987,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 
0988,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 010 000 000 000 000 000 000 000 
0989,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 
0990,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 100 000 000 000 
0992,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 
0993,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 
0994,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 010 110 100 000 000 000 000 000 000 000 000 000 000 
0995,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 
0997,truei,000 000 000 000 000 000 000 100 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
0998,californicus,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 
0998,truei,000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 010 010 000 000 000 000 000 000 000 000 000 
1002,truei,000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1006,truei,000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1008,truei,011 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1009,truei,010 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1016,californicus,000 000 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1022,californicus,000 000 001 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1023,californicus,111 111 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1024,truei,000 000 000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1025,truei,000 000 000 000 000 000 000 000 000 000 010 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1026,truei,100 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1030,californicus,000 000 000 000 000 000 000 000 000 000 000 101 000 001 101 110 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1030,truei,000 000 000 000 000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1039,truei,000 000 110 000 000 000 110 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1041,truei,000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1044,californicus,000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1044,truei,000 000 000 000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1045,truei,000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1046,truei,000 000 010 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1047,truei,000 000 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1050,truei,000 000 000 000 000 000 000 000 000 000 101 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1053,californicus,000 000 000 000 000 000 000 000 000 001 000 100 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1055,truei,000 000 000 000 000 011 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1058,truei,000 000 001 000 000 000 001 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1071,truei,000 000 001 000 000 000 001 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1072,truei,000 000 011 000 000 000 011 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
1074,californicus,000 000 000 000 000 010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 
