quarter,year,ID,Collectors,Date,Day_no,x,y,Animal (Y/N),Recap (Y/N),Bait_stolen (Y/N),Tripped_trap (Y/N),Tag #,Genus,Species,Total_weight (g),Bag_weight (g),Animal_weight (g),Life_stage:,Reproductive:,Sex:,body,Tail: (mm),Tuft: (mm),Foot_length (mm),Ear_length (mm),Ticks_total,ticks_yn,ticks_adult,ticks_nymph,ticks_larvae,Hair,fecal,torn_ear,escaped,tissue,Comments,MARK,Deanna comments,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,120,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,200,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn",11-Nov-12,2,160,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,40,Y,Y,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,120,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,220,Y,Y,,,548,PE,CA,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"Matt, Jessica, Denn, Vaughon & Rachel",11-Nov-12,2,180,280,Y,Y,,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,20,Y,N,,,,PE,TR,9,,,,,M,,66,,15,10,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,160,Y,N,,,,,,40,,,,,M,,50,,22,11,,,,,,,,,,,Y,,MICROTUS - UNAWARE OF SPECIES,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,180,Y,N,,,,PE,TR,8,,,J,,M,,73,,15,13,,,,,,,,,,,Y,,TOO SMALL TO TAG,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,180,Y,N,,,425,PE,TR,25,,,,,F,,80,,21,16,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,200,Y,N,,,499,PE,TR,40,10,30,,,F,,85,,21,17,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,260,Y,Y,,,18,PE,TR,20,,,,,M,,92,,22,18,,,,,,,,,,,Y,,DEAD,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,140,Y,Y,,,178,PE,TR,25,,,,,M,,97,,23,18,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,180,Y,N,,,160,PE,TR,22,,,,,F,,102,,23,18,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,60,Y,Y,,,147,PE,CA,29,,,,,M,,109,,24,18,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,140,Y,Y,,,84,PE,TR,25,,,,,M,,110,,24,18,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,240,Y,N,,,169,PE,TR,22,,,,,M,,95,,24,19,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,20,Y,N,,,119,PE,TR,23,,,,,F,,105,,22,19,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,20,Y,Y,,,253,PE,TR,70,10,60,,,M,,140,,26,19,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,160,Y,N,,,475,PE,TR,50,10,40,,,F,,105,,22,20,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,20,Y,N,,,477,PE,CA,60,10,50,,,F,,125,,25,21,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,80,Y,Y,,,30,PE,CA,70,10,60,,,M,,130,,25,21,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,260,Y,Y,,,78,,,70,10,60,,,F,,123,,26,22,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,40,Y,Y,,,591,,,50,10,40,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,100,Y,Y,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,120,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,220,Y,Y,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,20,280,Y,Y,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,20,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,80,Y,Y,,,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,100,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,120,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,140,Y,Y,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,40,280,Y,Y,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,20,Y,Y,,,65,,,,,,,,,,,,,,1,Y,,,,,,,,,Y,,TICK ON EAR,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,40,Y,Y,,,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,60,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,80,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,120,Y,Y,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,"V. Williams, J. Johnson, J. Smith",12-Nov-12,3,60,280,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,60,Y,Y,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,100,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,120,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,180,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,80,280,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,20,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,100,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,120,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,160,Y,Y,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,240,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,,12-Nov-12,3,100,280,Y,Y,,,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,40,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,60,Y,Y,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,100,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,120,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,260,Y,Y,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,120,280,Y,Y,,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,100,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,120,Y,Y,,,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,240,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,140,280,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,40,Y,Y,,,36,,,,,,,,,,,,,,1,Y,,,,,,,,,Y,,TICK ABOVE THE EYE,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,100,Y,Y,,,70,PE,CA,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,120,Y,Y,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,240,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,160,280,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,FULL THEFT,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,60,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,80,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,100,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,120,Y,Y,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,140,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,160,Y,Y,,,352,,,,,,,,,,,,,,,,,,,,,,,,Y,,EAR LOOKS INFECTED,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,200,N,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,220,Y,Y,,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,240,Y,Y,,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fall,2012,2012-D,Jessica & Matt,12-Nov-12,3,180,280,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,100,160,Y,Y,,,128,,,35,,,,,,,90,,22,10,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,100,280,Y,Y,,,830,,,31,,,,,,,85,,20,12,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,120,240,Y,N,,,600,PE,TR,35,,,,,M,,85,,13,14,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,120,40,Y,Y,,,175,,,,,,,,M,,95,,18,14,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,60,20,Y,Y,,,23,PE,TR,30,,,,,M,,70,,20,15,,,,,,,,Y,,,Y,,TAG RIPPED OUT,,
spring,2012,2012-B,Tyler,28-May-12,1,120,280,Y,Y,,,151,,,37,,,,,F,,80,,20,15,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,140,280,Y,Y,,,131,,,45,,,,,M,,85,,15,15,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,160,40,Y,Y,,,36,PE,TR,30,,,,,F,,90,,21,15,,,,,,,,Y,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,240,Y,Y,,,17,PE,TR,32,,,,,M,,95,,20,15,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,120,80,Y,N,,,550,,,42,,,,,M,,100,,20,15,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,100,140,Y,Y,,,551,,,40,,,,,M,,110,,25,15,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,280,Y,N,,,37,PE,TR,25,,,,,M,,90,,20,16,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,60,220,Y,Y,,,32,PE,TR,30,,,,,M,,90,,20,17,,,,,,,,Y,,,Y,,TAG RIPPED OUT,,
spring,2012,2012-B,Tyler,28-May-12,1,120,200,Y,N,,,665,,,58,,,,,M,,90,,20,17,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,140,140,Y,Y,,,162,,,50,,,,,M,,110,,25,17,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,20,Y,N,,,22,PE,TR,15,,,,,M,,90,,23,18,,,,,,,,,,,,,,,
spring,2012,2012-B,"Chris, Quin, Tyler",28-May-12,1,40,140,Y,N,,,67,PE,TR,25,,,,,M,,100,,20,20,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,60,100,Y,N,,,6,PE,CA,30,,,,,M,,105,,23,20,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,40,Y,N,,,53,PE,CA,30,,,,,M,,110,,23,20,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,120,Y,N,,,70,PE,CA,40,,,,,F,,115,,24,20,,,,,,,,,,,,,,,
spring,2012,2012-B,Tyler,28-May-12,1,140,60,Y,Y,,,220,,,55,,,,,M,,125,,20,21,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,80,Y,N,,,30,PE,CA,50,,,,,F,,130,,26,21,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,180,160,Y,N,,,58,PE,CA,55,,,,,F,,140,,28,22,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,160,280,Y,N,,,29,PE,CA,47,,,,,M,,120,,26,25,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,40,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,60,Y,Y,,,753,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,80,Y,Y,,,132,PE,CA,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,100,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,120,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,140,Y,Y,,,127,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,160,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,180,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,220,Y,Y,,,956,PE,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,240,N,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,260,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,Chris & Quin,28-May-12,1,20,280,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2012,2012-B,"Chris, Quin, Tyler",28-May-12,1,40,20,Y,Y,,,25,PE,TR,,,,,,,,,,,,,,,,,,,,,,,,,,
