quarter,year,ID,Collectors,Date,x,Y,Animal,Tag,Genus,Species,life_stage,recap,torn_ear,escaped,weight,Sex,reproduction,Hair,tissue,tail,foot,ear,bait_stolen,trap_malfunction,ticks,Comments,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,240,Y,567,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,260,Y,398,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Maycee, Kelsey",2/15/15,120,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,80,Y,412,,,adult,Y,,,,,,,,,,,,,1,larval tick,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,100,Y,411,,,adult,Y,,,,,,,,,,,,,,tip of tail broken,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,120,Y,,Peromyscus,boylii,adult,N,Y,,32,M,,,,111,23,19,,,,"2 ripped ears, did not tag",,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,140,N,,,,,,,,,,,,,,,,Y,,,bait stolen,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,160,N,,,,,,,,,,,,,,,,,Y,,tripped trap,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,240,Y,382,,,adult,Y,,,,,,,,,,,,,1,"1 larval tick, not collected",,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,140,280,Y,541,Peromyscus,californicus,juvenile,N,,,34,F,,,,110,25,19,,,,Juvenile?,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,60,N,,,,,,,,,,,,,,,,,Y,,tripped trap,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,80,N,,,,,,,,,,,,,,,,Y,,,"bait stolen, scat present",,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,100,Y,956,Peromyscus,californicus,adult,Y,,,41,F,,,,130,23,22,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,120,N,,,,,,,,,,,,,,,,Y,,,"bait stolen, scat present",,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,200,Y,,Sorex,,adult,,,,,,,,,,,,,,,"shrew, alive",,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,240,N,,,,,,,,,,,,,,,,Y,,,bait stolen and fluff pulled out,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,160,280,Y,493,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,60,Y,586,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,80,N,,,,,,,,,,,,,,,,Y,,,"bait stolen, fluff pulled out",,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,120,Y,582,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,160,Y,428,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,220,N,,,,,,,,,,,,,,,,Y,,,"raided, tripped trap",,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,240,Y,583,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,260,Y,879,Peromyscus,californicus,adult,Y,,,39,M,,,,130,26,16,,,,,,,,,,
winter,2015,2015-A,"Tina, Jordan, Savannah",2/15/15,180,280,Y,,Peromyscus,boylii,adult,N,Y,,22,M,,,,111,25,15,,,,2 torn ears,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,20,Y,986,,,adult,Y,,,,M,,,,99,20,16,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,40,Y,978,Peromyscus,boylii,adult,Y,,,,,,,,,,,,,,data sheet might say 972?,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,60,Y,998,,,adult,Y,,,,,,,,,,,,,1,1 TICK,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,80,Y,561,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,100,N,,,,,,,,,,,,,,,,,Y,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,140,Y,825,Peromyscus,californicus,adult,Y,,,38,M,,,,133,21,21,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,160,Y,518,Peromyscus,boylii,adult,N,,,26,M,,,,104,14,20,,,,WHITE PATCH ON HEAD,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,220,Y,553,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,20,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,20,Y,988,Peromyscus,californicus,adult,N,,,41,F,,,,131,21,20,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,40,Y,457,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,60,Y,376,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,100,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,120,Y,99,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,140,Y,,,,juvenile,N,,,11,F,,,,78,15,12,,,1,TOO SMALL TO TAG; 1 TICK,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,220,N,,,,,,,,,,,,,,,,,Y,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,260,Y,994,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,40,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,40,Y,585,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,100,Y,381,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,140,N,,,,,,,,,,,,,,,,,Y,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,260,Y,186,Peromyscus,californicus,adult,Y,,,49,M,,,,134,24,22,,,,,,,,,,
winter,2015,2015-A,Maycee & Duncan,2/16/15,60,280,Y,532,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,60,N,,,,,,,,,,,,,,,,,Y,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,160,Y,555,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,240,Y,,Peromyscus,boylii,juvenile,N,,,10,F,,,,85,14,9,,,,TOO SMALL TO TAG,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,260,Y,829,Peromyscus,boylii,adult,N,,,17,M,,,,99,22,17,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,80,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,20,Y,890,Peromyscus,californicus,adult,N,,,43,M,,,,148,24,20,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,100,280,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,20,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,40,Y,383,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,60,N,,,,,,,,,,,,,,,,,Y,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,80,N,,,,,,,,,,,,,,,,,Y,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,100,Y,411,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,120,Y,412,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,200,N,,,,,,,,,,,,,,,,,Y,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,260,Y,398,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Justine & Savannah,2/16/15,120,280,N,,,,,,,,,,,,,,,,Y,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,140,Y,377,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,160,Y,466,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,220,Y,851,Peromyscus,boylii,adult,Y,,,26,F,,,,115,24,20,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,260,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,140,280,Y,493,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,20,Y,,Sorex,,adult,,,,,,,,,,,,,,,DEAD SHREW,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,40,Y,967,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,80,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,100,N,,,,,,,,,,,,,,,,,Y,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,120,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,160,Y,428,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,240,Y,382,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,260,Y,567,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,160,280,Y,519,Peromyscus,californicus,adult,N,,,37,F,,,,125,24,22,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,20,Y,419,,,adult,Y,,,,,,,,,,,,,1,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,40,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,60,Y,,Peromyscus,californicus,adult,N,Y,,44,M,,,,135,25,21,,,,"2 RIPPED EARS, UNABLE TO TAG",,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,80,Y,956,Peromyscus,californicus,adult,Y,,,38,F,,,,137,26,21,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,100,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,120,Y,582,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,140,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,160,Y,,Sorex,,adult,,,,,,,,,,,,,,,DEAD SHREW,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,200,Y,581,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,220,N,,,,,,,,,,,,,,,,Y,,,bait stolen,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,240,Y,583,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,260,Y,408,,,adult,Y,,,,,,,,,,,,,,,,,,,,
winter,2015,2015-A,Tina & Bilal,2/16/15,180,280,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,40,Y,50,Peromyscus,boylii,adult,N,Y,,34,M,,,,110,22,20,,,,left ear ripped-probablly tagged before,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,60,Y,377,Peromyscus,californicus,adult,Y,,,43,M,,,,137,25,20,,,,tagged before,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,80,Y,988,Peromyscus,boylii,adult,Y,,,30,F,,,,105,21,20,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,100,Y,26,Peromyscus,boylii,adult,N,Y,,35,M,,,,107,23,19,,,,torn ear probably recaptured,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,120,N,,,,,,,,,,,,,,,,Y,Y,,tripped bait steal,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,140,Y,,,,adult,,,,,,,,,,,,,,,dead shrew :(,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,240,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,260,Y,985,Peromyscus,boylii,adult,Y,,,36,M,,,,105,21,19,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,20,280,N,,,,,,,,,,,,,,,,Y,,,Bait Steal,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,20,Y,,Peromyscus,californicus,adult,Y,,Y,,,,,,,,,,,,escaped,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,40,Y,978,Peromyscus,boylii,adult,Y,,,38,M,,,,112,22,18,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,60,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,80,Y,376,Peromyscus,boylii,adult,Y,,,35,F,,,,110,22,20,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,100,Y,99,Peromyscus,boylii,adult,Y,,,38,F,,,,88,22,20,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,120,N,,,,,,,,,,,,,,,,,Y,,tripped,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,140,N,,,,,,,,,,,,,,,,,Y,,tripped,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,160,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,180,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,200,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,220,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,240,Y,,,,adult,,,,,,,,,,,,,,,shrew :(,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,260,Y,994,Peromyscus,californicus,adult,Y,,,46,M,,,,132,26,23,,,8,8 engorgedticks on taggedear,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,40,280,Y,25,Peromyscus,californicus,adult,N,,,55,M,,,,151,27,21,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,20,N,,,,,,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,40,Y,383,Peromyscus,boylii,adult,Y,,,34,M,,,,113,23,18,,,1,1 engorged tick,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,60,N,,,,,N,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,80,N,,,,,N,,,,,,,,,,,,Y,,tripped,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,100,Y,825,Peromyscus,californicus,adult,Y,,,48,M,,,,135,24,20,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,120,N,,,,,N,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,140,N,,,,,N,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,160,N,,,,,N,,,,,,,,,,,,,,,,,,,,
spring,2015,2015-B,Macy Alex Tony,5/16/15,60,180,Y,565,Peromyscus,boylii,adult,Y,,,,M,,,,105,21,17,,,,*take weight if recapture*,,,,,,
